Model,Sampler,Imbalance ratio,loan_amnt,term,installment,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,Individual application,verification_status_Source Verified,verification_status_Verified,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,initial_list_status_w,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_IA,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,credit_history_yrs,fico_mid
RandomForestClassifier,RandomUnderSampler,0.01,0.017581963700409,0.0599020123057514,0.0174090955170138,0.00356334817212,0.0192764515591484,0.0257653899021818,0.0034094457950998,0.0179888484745296,0.00650787425651,0.003473104833138,0.009715768878554,0.0116058707615687,0.0067864053847409,0.0164165544931297,0.0018914513877944,0.0,0.0060629646865802,0.015043587662172,0.0068555302064815,0.0017416540784469,0.0,0.0005532625078993,4.382817904256181e-05,7.741039410872919e-05,0.0004184007744844,0.000169895345506,0.0011433114278898,3.762054777288e-07,0.000430028456964,9.242215491066056e-05,1.5302828841121323e-05,0.0012774320098914,0.0110548466192626,0.0,0.0,0.0005640610855721,0.0096328113913409,0.0002723134966485,6.691657332002811e-05,0.0001539970768275,0.0010590069529856,5.4275767562029775e-05,0.0001232873720552,4.050487047762324e-06,5.275133719099152e-06,0.0014625507051639,0.0004032322373495,1.2219454474885284e-05,0.0,4.93932115651019e-07,0.0003337828930158,9.421282185301152e-05,9.900990398639433e-05,0.0004097027826764,2.4721321281698758e-05,0.0002367376680132,0.0003770765147184,2.7163502696898417e-06,7.701532406484452e-05,8.670339776982653e-05,0.0001720513899087,1.900097986793963e-05,5.848193811613392e-06,0.0001453753247268,2.52997915920389e-06,8.314826517116235e-06,8.519835312495698e-06,0.0002973937248714,3.502734382381856e-05,0.0001272333315354,0.0004285415259948,0.0001657479836268,0.0001380929020009,0.0002329314044589,0.0001551739024606,2.451325248998317e-05,0.0001156899384331,2.307991455976029e-06,3.858216517784715e-05,0.0005240350433264,2.4100643526418236e-05,0.0002460425790976,1.5798951342944937e-06,0.0004591295950461,0.0001015350807158,2.2634729919763023e-05,2.711307824210427e-06,0.0106014666313306,0.0415369954311815
RandomForestClassifier,SMOTEENN,0.01,0.0156344863077066,0.0701991722411646,0.0108202823899816,0.0358360082565883,0.0139364243826931,0.0184931832590348,0.0216652750307167,0.0636996382377518,0.0123088709671939,0.0084192074217745,0.0060132834398071,0.0160222871634724,0.0077524831081414,0.0249884964522353,0.0032370382324556,0.0,0.0267967427084984,0.0311402285713805,0.0035057628807906,0.0199142808807149,9.215304213712023e-08,0.0007662149787854,0.0001351156273828,0.000136527799675,0.0004460933995496,0.0002297708847219,0.0013681186130995,1.9890709520508574e-05,0.0003566066141927,8.534444414341987e-05,3.6837019862481295e-05,0.0300838785150164,0.00822966018444,1.0757162825557543e-06,7.415086843561158e-07,0.0025783997551638,0.0274984718003231,0.0003841136538094,0.0002063594474353,0.0006302286725228,0.0041160183360235,0.0003212471067615,0.0002070757280362,4.208910232162745e-05,5.083465283080512e-05,0.0019233594460878,0.0005406586601228,6.67345420878747e-05,0.0,1.3734090624089516e-05,0.0005766155446331,0.0003038103194617,0.0001658484138605,0.0003006233774688,0.0001955423590642,0.0004210551971556,0.0007272860051805,1.4907887223314984e-05,0.0005041108500738,0.0003223747152941,0.0006046795337199,0.0001056418790148,4.870795922445993e-05,0.000529012981623,1.107941245595109e-05,3.4211581177568834e-05,4.778106690079753e-05,0.000762936169089,0.0001721922519164,0.000473262713785,0.002799603453873,0.0007725301357024,0.0002438305040067,0.0001360135620364,0.0007375139383159,7.217580948813025e-05,0.0001225463450231,1.506755754136313e-05,0.0003266156724044,0.0020738549143035,0.0001498942502368,0.0004782267965561,1.1969650603158656e-05,0.0002750399794062,0.0002046308541415,5.401930039642503e-05,1.3826164279160018e-05,0.0069739543609477,0.0361372130793687
RandomForestClassifier,KMeansSMOTE,0.01,0.0442620912444498,0.1488510628532155,0.0221253899802124,0.0213329324787038,0.0097292908105117,0.0084663969437565,0.0111776059259272,0.0334765750351056,0.0122136672889274,0.0212499384759924,0.0094062948884684,0.0136816857856587,0.0082662080880967,0.0186882704065485,0.0127682811080434,0.0,0.0072552519422796,0.0150131570780341,0.0024801918423952,0.0317304787939885,1.6662969036747844e-09,0.0053112702400126,8.715902463956949e-05,0.0002713407032051,0.0002735205134705,0.0002117447548216,0.0008127776738193,3.155980292112537e-07,0.0001530885885261,5.411647273510382e-06,2.219488663904994e-06,0.0176210437182999,0.0051677374222453,1.9873842246161747e-06,4.062855390535895e-07,0.0010349276403663,0.0158965574928013,0.0005857969010773,0.0001756166545855,0.0006754032653069,0.0067431106006938,0.0018985323335504,0.0001923049623866,9.655629256903562e-07,0.0001487947724065,0.002670500891414,0.0005245073111202,3.5554824125228305e-05,0.0,2.14987291008271e-07,0.0044864825249757,0.0013016125059681,0.0012470499193044,0.0005636079567254,0.0002953453529939,0.0007156391517389,0.0017278739862785,4.667514819113125e-05,0.0011116177477966,0.0005018381164942,0.0003206586632847,2.3916706025597665e-05,0.0001028091114217,0.0039281085931323,4.407593207410599e-05,1.425807208871178e-06,0.0005552331672298,0.0007417988093591,0.0001364002049917,0.000381464771848,0.0045899362210305,0.0064801011140937,0.000136553239786,0.0003765608957145,0.0007024562393587,0.0008086158972954,0.0009146342676116,8.550877237374477e-06,0.0004107264179742,0.0136820947593094,0.0001624703711143,0.0004855275747935,3.7799168121109593e-07,0.0004013008248566,0.0006693129822077,9.247556467185292e-05,1.639508271659741e-05,0.0065151820698567,0.0194288335743419
RandomForestClassifier,ClassWeight,0.01,0.0199262992318653,0.0524701294212796,0.0282113613890289,0.0131505165503836,0.0234721671417204,0.032563113939414,0.0040944761578994,0.0134937243948697,0.0159998989970037,0.0030212280271113,0.0239777506502578,0.0239569639423594,0.0192656711652386,0.0203669128798181,0.0019894683509045,0.0,0.0058467137606775,0.0094527471526376,0.0090218082414212,0.0041935676380258,1.7762860757166428e-08,0.000963494235402,0.0001352719395172,0.0002351028994414,0.0003949219799778,0.0001898156696614,0.0012224389055954,1.3870069534364375e-05,0.0004928779548217,0.0001210603456252,4.213823872798342e-05,0.00378367157171,0.0123644381480539,0.0,5.2382104606328794e-09,0.0017084071880981,0.0109831969103661,0.0003576610621136,0.0001867113238739,0.0005557428246858,0.002455541569406,0.0007049036775831,0.0005297619907479,3.4573660037405695e-05,5.317674935549517e-05,0.0016565810826816,0.0012450475282751,5.603840421563059e-05,0.0,3.614504013587721e-06,0.0008884851156677,0.0003366026278741,0.000124915467216,0.0002438967953013,0.0001798077534511,0.000635607898775,0.0005458004461337,1.627297150343952e-05,0.0003466117289579,0.0007483647774772,0.0007186005974891,9.328022640680144e-05,4.34708885947503e-05,0.0007071620487862,1.1801152494219285e-05,4.093695370808978e-05,2.599263044073713e-05,0.0007702311007501,0.0001603737907255,0.0004185802690716,0.0016659245339998,0.0012235392897228,0.0002292619127688,0.0002807591112856,0.0008332072849914,7.927889767699493e-05,0.0004519355397899,3.5434288580132426e-05,0.0002931028683427,0.0013612606446294,0.0001741317076485,0.0006139429139186,1.3812553680966792e-05,0.0009842809481863,0.0002053870869951,6.794017471548019e-05,6.281705297107912e-06,0.0242125136857256,0.0423442159889342
NeuralNetClassifier,Baseline,0.01,0.0020222326692349,0.0034357931967648,0.002470945757091,0.0002693838897638,0.0008329684199074,0.0002469774900786,0.0002248203256176,0.0001521942687177,0.0002926492544677,6.845531607651626e-05,0.0008161758570493,0.0002734592807416,0.0007760607842878,0.0004523349276141,0.0004099667265016,0.0,0.0001731726176866,0.0001577155427702,0.000318721020106,0.0012006406051075,0.0,0.0,0.0,0.0,0.0,9.992350170010724e-05,0.0002341473883608,0.0,0.0,0.0,0.0002883433294221,5.4641572982334127e-05,0.0007255141355488,0.0,0.0,6.967325043055753e-05,0.0003167545820396,0.0,0.0,0.0001323580958889,0.0013328634785645,0.0002816862380062,0.0,0.0,0.0,0.0005387986695216,0.0001170021504709,0.0,0.0,0.0,0.0002234183604295,0.0005179926605028,0.0002446718252195,5.8587542353640615e-05,0.0004796190975703,0.00185080380778,0.0,0.0,0.000254253940012,0.0004644928139137,0.000413595402702,0.0,0.0,2.5196963874362735e-05,0.0,5.180841161940054e-05,0.0,0.000995401924058,0.0,0.0001258768563417,0.0003062164739463,0.0006666623929752,0.0,0.0,0.0005210135470224,0.0,0.0002773903145292,0.0,0.000571403066038,0.0020898107272968,0.0,0.0005959459846356,3.2089162624887654e-05,0.0011412532578588,0.0,0.0,0.0,0.0,0.0006802712614348
NeuralNetClassifier,RandomUnderSampler,0.01,0.000215201977016,0.0563267739573367,0.0197973327934315,0.0004231575038555,0.0172734709200517,0.0123028466620962,0.0009859006719817,0.0066024257286298,0.0221885169484075,0.0030398271495952,0.0149862912418714,0.0090371719407696,0.0163021156837465,0.0125398627463416,0.0003277648250428,0.0,0.0025964612530944,0.0,0.0045433630924078,0.0042781228975922,0.0,0.0039296469041895,0.0,0.0,0.0071970098471285,0.0009870488256543,0.0012109469777658,0.0,0.0,0.0,0.0090823386920684,0.0006715065177537,0.0023441850291082,0.0,0.0,0.000655263991295,0.0056983060788887,0.0,0.0,0.0011796155976116,0.0021019089715048,0.0028727962950043,0.0,0.0,0.0,0.0,0.0021458252887525,0.0,0.0,0.0,0.001840600707338,0.0010823712608247,0.0002928759271723,0.0028019345947678,0.000873133482975,0.0027504513971247,0.0,0.0,0.0010747532105255,0.0003149224090604,4.1719826948393725e-05,0.0,0.0,0.0,0.0,0.0013330524252494,0.0,0.0009512594725433,0.0,0.0,0.0023357888283104,5.015935116749051e-06,0.0,0.0,0.0020698137947193,0.0,0.0,0.0,0.0040314110067179,0.0007955425662272,0.0,0.0006976224362477,0.0007860038253923,0.0058178984278521,0.0,0.0,0.0,0.0,0.0392658319432407
NeuralNetClassifier,SMOTEENN,0.01,0.080861786531068,0.0354281033071241,0.065952873457425,0.0076641096951655,0.0099341532456505,0.0146816486380973,0.0021749008820916,0.0101240976743884,0.0041850502961492,0.0030972435886844,0.0114360366822325,0.0200873608701293,0.0044625405153518,0.0085936059142098,0.0032388778540179,0.0,0.005049823241305,0.0071647691600772,0.0042869859007531,0.0138044481700555,0.0,0.0003712247920837,0.0,0.0,0.0032481172555358,0.003432239127673,0.0060582525920702,0.0,0.0,0.0,0.0052657044973494,0.009913192496125,0.0093431264413582,0.0,0.0,0.0077267527638485,0.0053224537164433,0.0,0.0,0.0011114358307108,0.0085340127411197,0.0026247959877386,0.0,0.0,0.0,0.0046457591671325,0.0072460532040918,0.0,0.0,0.0,0.0045871594575773,0.0045282233064481,0.0016946456379774,0.0011468442215363,1.6481791488084627e-05,0.0128323514380951,0.0,0.0,0.0,0.0,0.0067492420979099,0.0,0.0,0.0028268346513475,0.0,0.0006823163352992,0.0,0.0055014821032946,0.0,0.0003674703102475,0.0002094048801425,0.0067870255569769,0.0,0.0,0.0085779742893516,0.0,0.0006225959937157,0.0,0.0021924552499138,0.0052730938252292,0.0,0.0020904537032945,0.0068447779108422,0.0033518912244863,0.0,0.0,0.0,0.0008039045346406,0.0136529331821157
NeuralNetClassifier,KMeansSMOTE,0.01,0.0046999539188053,0.014566840202178,0.0126450469366309,0.0032681335767849,0.0024234114127433,0.002454039464805,0.0033028785711785,0.0,0.0005486998069587,0.0,0.0012837586815345,0.0083584346011538,0.0028058537037092,0.0025306140183775,0.0062200844406395,0.0,0.0021723449751238,0.0059493601571831,0.0029209025115499,0.0089857435256274,0.0,0.00305332848472,0.0,0.0,0.0010479227719254,0.0043992532642513,0.0042470095240839,0.0,0.0,0.0,0.0025734573044589,0.0008291251613826,0.0073710791075423,0.0,0.0,0.0028957667096675,0.0176948884186145,0.0,0.0,0.0011550241068952,0.0007611411329066,0.0005583536402514,0.0,0.0,0.0,0.0017173849564982,0.0032089019365788,0.0,0.0,0.0,0.0063726379432218,5.094666837067918e-05,0.0011199004962706,0.0016658432331741,0.0017725415365314,0.0021522158305831,0.0,0.0,0.0039432393287711,0.0004154177164797,4.274789261823533e-05,0.0,0.0,0.001325440256453,0.0,0.0036242618839333,0.0,0.0018577514974996,0.0,0.0009594461774597,0.0010393622208626,0.0022927425574332,0.0,0.0,0.0004218389396424,0.0,0.0014497086219869,0.0,0.0004416084550693,0.0132666566279169,0.0,0.0007616311086849,0.0001231017235352,0.0043929191814179,0.0,0.0,0.0,0.0018372995809221,0.0042586159250739
NeuralNetClassifier,ClassWeight,0.01,0.0211717703242869,0.0496146755043869,0.0165156035198829,0.0,0.0234132781440197,0.0142616558385947,0.003361155517464,0.0048480967850998,0.0171919282253005,0.001664390595661,0.0054277330536369,0.0043435283348088,0.0079329657146037,0.0013858254999265,0.0,0.0,0.0047100437979678,0.0065965227002522,0.0038060399042339,0.0002441530968208,0.0,0.0025260690753587,0.0,0.0,0.0037317922667497,0.0003655423583602,0.0029035077078196,0.0,0.0,0.0,0.0082872647763528,0.0,0.0112671652738619,0.0,0.0,0.0027646406395917,0.0058814290444443,0.0,0.0,0.0021440114540578,0.0129797776492816,0.0017431551986262,0.0,0.0,0.0,0.0047148763330119,0.0026080974774171,0.0,0.0,0.0,0.0065295523297341,0.001869046228374,0.0032492805883702,0.0,0.0,0.0195053136119094,0.0,0.0,0.0042783467553825,0.0082427233007485,0.0086052027019968,0.0,0.0,0.0026096737785548,0.0,0.0002462542166527,0.0,0.0064797508899838,0.0,0.0009068326814977,0.0054771005228047,0.0109193555422945,0.0,0.0,0.0062833311889714,0.0,0.0059839890892516,0.0,0.0077111751587007,0.0090591584651095,0.0,0.0059297609041451,0.0,0.0194379538703847,0.0,0.0,0.0,0.0041437388387539,0.0382219327586062
XGBClassifier,Baseline,0.02,0.3590177893638611,0.4343076944351196,0.5125255584716797,0.0517375916242599,0.1222152709960937,0.1479478478431701,0.026625920087099,0.1136033535003662,0.1207687631249427,0.0183742698282003,0.1184757351875305,0.1109880283474922,0.1115065664052963,0.0813600718975067,0.0085863089188933,0.0,0.0729852691292762,0.0542653836309909,0.0423222966492176,0.0097793275490403,0.0,0.0027373773045837,0.0002095727686537,0.0018437983235344,0.0030178867746144,0.0054177516140043,0.0219380743801593,0.0,0.0041519091464579,0.0005900270771235,0.0002394498151261,0.0267091281712055,0.0493291765451431,0.0,0.0,0.005045672878623,0.0448357015848159,0.0045980811119079,0.0004642234998755,0.001412063720636,0.0061873979866504,0.0077446564100682,0.0017919507808983,0.0021212422288954,0.0003191047580912,0.012665924616158,0.003709620796144,0.0007601168472319,0.0,4.682134749600664e-05,0.0045636892318725,0.005344096571207,0.0022932400461286,0.0009034677059389,0.0030833543278276,0.0023263285402208,0.0064124451018869,0.0008141949074342,0.0008109449408948,0.0014604645548388,0.0028266534209251,0.0011428961297497,0.0005789429415017,0.0069254166446626,1.8330920283915475e-05,0.0011513346107676,0.0026000463403761,0.0062779677100479,0.0004423880309332,0.0052255350165069,0.0141095463186502,0.0020435806363821,0.0062487185932695,0.0066626011393964,0.0031947421375662,0.0008231361862272,0.0026386210229247,0.0008170194341801,0.0005388534627854,0.003662388306111,0.0020195811521261,0.0038354438729584,0.0008894193451851,0.0147933317348361,0.0012702026870101,0.0034983456134796,0.0010277249384671,0.0519923083484172,0.2305429428815841
XGBClassifier,RandomUnderSampler,0.02,0.3241603970527649,0.4506515562534332,0.4814244210720062,0.0590553842484951,0.1687281280755996,0.1707386970520019,0.0307266358286142,0.0996781662106514,0.1246271580457687,0.021181745454669,0.1284442394971847,0.1222290396690368,0.1019321531057357,0.064900018274784,0.0067709195427596,0.0,0.0784781873226165,0.0568937882781028,0.0394507274031639,0.010604303330183,0.0,0.0029371762648224,0.0004416982701513,0.0021565330680459,0.0052996836602687,0.0055695516057312,0.0323083065450191,0.0,0.005915111862123,0.0021392263006418,0.0,0.0295520573854446,0.0662017464637756,0.0,0.0,0.0058904313482344,0.0425049103796482,0.0034774688538163,0.0031097247265279,0.0008709968533366,0.00674833310768,0.0097778579220175,0.0037925436627119,0.0,0.0,0.0123977744951844,0.0036574483383446,0.0005200725863687,0.0,0.0,0.0032689007930457,0.0053492970764636,0.0013206824660301,0.0005066126468591,0.0051504122093319,0.0053487955592572,0.0054786051623523,0.0,0.0021132808178663,0.0040142643265426,0.0020471112802624,0.0012428141199052,0.0,0.0087451748549938,0.0,0.0012340078828856,0.002638382371515,0.0118190823122859,0.0010109896538779,0.003089846111834,0.0153168262913823,0.004528499674052,0.0043516512960195,0.004725937731564,0.0023369854316115,0.002554434351623,0.0051670493558049,0.0,0.000898684724234,0.0083595504984259,0.0001686047762632,0.0025229102466255,0.0,0.0110734580084681,0.0023467494174838,0.0033455649390816,0.0,0.0709426328539848,0.2814551293849945
XGBClassifier,SMOTEENN,0.02,0.1448326706886291,0.4735523164272308,0.2602517902851105,0.6737681031227112,0.1129707545042038,0.1608941853046417,0.1860511153936386,0.4778424203395843,0.4192985594272613,0.0434974879026412,0.116950400173664,0.1025214940309524,0.131120428442955,0.4328917562961578,0.0093783605843782,0.0,0.1190935149788856,0.1075184345245361,0.0377826876938343,0.0670362934470176,0.0,0.0094287190586328,0.0,0.0023666403722018,0.0019897783640772,0.0035982409026473,0.0280727092176675,0.0,0.0035192037466913,8.424874249612913e-05,0.0002037891972577,0.1583645045757293,0.0119339199736714,0.0,0.0,0.0132539309561252,0.0954480618238449,0.0048299459740519,0.000130656917463,0.0007522319210693,0.0507750287652015,0.0093274665996432,0.0006859475397504,0.0032852869480848,0.000152490378241,0.023250725120306,0.0025697776582092,0.0008560867863707,0.0,0.0,0.0032187846954911,0.002757491543889,0.0028595507610589,0.0002217349974671,0.0017508362652733,0.001560793374665,0.0065347789786756,0.0005902106058783,0.0006521181785501,0.0024683377705514,0.0016597583889961,0.0004011666751466,0.0005970899364911,0.0091980779543519,0.0,0.0013205249560996,0.0018726245034486,0.0089447563514113,1.4783886399527546e-05,0.0053085442632436,0.0439537726342678,0.0020408094860613,0.0046080215834081,0.0076730120927095,0.0031622701790183,0.0004412342968862,0.0023608664050698,0.0004940684302709,0.0003846802865155,0.0101264491677284,0.002106272149831,0.0027869846671819,0.0007934626773931,0.0161413382738828,0.0004400644102133,0.0034158595371991,0.0008820515940897,0.0293179769068956,0.7369270920753479
XGBClassifier,KMeansSMOTE,0.02,0.2183996737003326,0.3315908908843994,0.2345064729452133,0.6253214478492737,0.1807480007410049,0.1487745642662048,0.1377472728490829,0.3798642754554748,0.3691888153553009,0.0435443446040153,0.1221293732523918,0.0719384625554084,0.1834132522344589,0.3496332466602325,0.0047610239125788,0.0,0.0876692980527877,0.1211444586515426,0.0245046261698007,0.073914960026741,0.0,0.002845324575901,0.0009009236237034,0.0010790565283969,0.0009408424957655,0.0082772253081202,0.0290570594370365,0.0,0.0037054670974612,0.0021799844689667,0.0001133311452576,0.0950982347130775,0.1090110316872596,0.0,0.0,0.053452368825674,0.4578920304775238,0.0061650779098272,9.611263521946968e-05,0.0423442348837852,0.1684689968824386,0.025285480543971,0.0026486320421099,0.0021036914549767,6.871011282783002e-05,0.0176673587411642,0.0567564256489276,0.0022268341854214,0.0,0.0,0.0192558132112026,0.0,0.0050824778154492,0.0,0.000740322691854,0.0603381842374801,0.0040086056105792,0.0003786932793445,0.0050508705899119,0.0070003340952098,0.0120807169005274,0.0001931932638399,0.000572487944737,0.0223507825285196,0.0026427069678902,0.0001119165317504,0.0023474658373743,0.0064916773699223,3.695015038829297e-05,0.0039675696752965,0.0228390879929065,0.0142656294628977,0.0021540774032473,0.0091942874714732,0.0075758974999189,0.003709997748956,0.0024669186677783,0.0,0.0020409643184393,0.0221888702362775,0.0004565655544865,0.0370267145335674,0.0003940016031265,0.0243786815553903,0.0041080396622419,0.0107314158231019,0.0004760541778523,0.0343188941478729,0.7188436985015869
XGBClassifier,ClassWeight,0.02,0.3764014840126037,0.4292038679122925,0.5329574346542358,0.0582340434193611,0.1356118619441986,0.1737139821052551,0.0226468369364738,0.119866743683815,0.1097365394234657,0.0151260057464241,0.133727565407753,0.1069033741950988,0.1098982021212577,0.0922681018710136,0.0087334848940372,0.0,0.0684140548110008,0.0554428994655609,0.0494626984000206,0.0094543360173702,1.625703225727193e-05,0.0026774452999234,0.0005008004372939,0.0030230551492422,0.003037532325834,0.0037625539116561,0.0169445574283599,8.82338426890783e-05,0.0040117395110428,0.0012308594305068,0.000518420129083,0.0246952828019857,0.0554865971207618,0.0,1.215795873577008e-05,0.0076968353241682,0.0414405725896358,0.0019707980100065,0.0017462885007262,0.0037982868961989,0.0228065103292465,0.0132132498547434,0.0043542929925024,0.0048590516671538,0.0005086043966002,0.0061961938627064,0.0104691460728645,0.0023230607621371,0.0,0.0001300173607887,0.0120581500232219,0.0021862133871763,0.0072679282166063,0.0008130054338835,0.002164009027183,0.0054944967851042,0.0025924872606992,0.0009862026199698,0.0040189176797866,0.0080416789278388,0.0032708758953958,0.0007800459279678,0.0018235390307381,0.0037004763726145,0.0001279293210245,0.0005566321196965,0.004709627944976,0.0040054856799542,0.0004785764613188,0.0037455512210726,0.0075083412230014,0.006047414150089,0.0042285043746232,0.0107146129012107,0.0019391672685742,0.0014547640457749,0.0053016589954495,0.0033452855423092,0.0022125109098851,0.0104286791756749,0.0048089483752846,0.004359264858067,0.0012374348007142,0.0203807931393384,0.0048637115396559,0.0075781005434691,0.0012727411231026,0.062720239162445,0.261243462562561
LogisticRegression,Baseline,0.02,0.4557413584856323,0.4244704726772987,0.5453801710476981,0.0030211008748975,0.0969163628545639,0.0233909289853573,0.0177932081041298,0.0910469976424283,0.1202833404169817,0.0147223025465473,0.0723274598308287,0.0914064047104055,0.0920632312816348,0.0836132145483825,0.0029181193114243,0.0,0.1082353231577417,0.1114103230508182,0.0013146365762863,0.0799222466459531,9.947347107967356e-20,0.0188835907271724,0.002158585313615,0.0067649196237771,0.0136568253378894,0.0095099626472965,0.0435072253183566,8.611404561313798e-20,3.845422702818373e-18,0.0015530638817977,1.344771891040315e-19,0.0352515895363299,0.0703053877613212,4.643714146722719e-20,6.52061570900725e-20,0.0088581925212673,0.0646430832617663,0.0061955241851521,0.0022855631304375,0.0014731490820201,0.0150132544639269,0.0084683954233724,0.0007177905258112,0.0027610550688516,8.298334855010121e-19,0.0118983020160925,0.0043369894157933,0.0012404164894053,1.1988994687645333e-21,2.8222796177769747e-19,0.00717205953533,0.002916704058974,0.0034550069621659,1.8332164021154844e-19,0.0049075594256353,0.0042145950410592,0.0121159404641632,1.284655792819665e-18,7.704612653081261e-05,0.0011332342300112,0.001823727807878,2.113766936102364e-18,0.0007993120450449,0.0051775269455294,1.9926007666668133e-19,0.0,0.0043250854995838,0.0030989843755576,1.3826242785059321e-18,0.0042772815558646,0.0086767880674554,0.0010122342673981,0.0034280567906101,0.0113794671386104,0.0034005342215703,0.0006193267996021,0.0042527295042259,0.0007559479602256,1.4128238217474371e-05,0.0003705413668992,0.0058883323941646,0.0016691730665285,2.097088052372284e-18,0.0240070455230889,0.0006906607307213,0.0031063771159216,2.131906641973544e-18,0.0165679296619539,0.2306844904198489
LogisticRegression,RandomUnderSampler,0.02,0.2727241953267223,0.3953669532466646,0.3944347530605665,0.0025730983711384,0.1635648435129162,0.0827937153503824,0.0282916986019492,0.0996905758085184,0.1121045323464232,0.0198446238250048,0.0944172049724172,0.1018190536891454,0.0893596881935032,0.0636990908293895,0.0013165845272528,0.0,0.1044575904886935,0.0933751885792791,0.0043044036973712,0.0837803536190296,7.281635289121593e-20,0.019926141200783,0.0037865364992647,0.0047793639249429,0.0198434969981921,0.0112067405868101,0.0567771047808188,2.9398499066988624e-20,5.061030080491542e-18,0.0016692342505368,1.4658736314305602e-19,0.0253490377130915,0.0628986719439818,3.49866817364602e-19,6.340033640190485e-20,0.0159690244096656,0.0591386105743515,0.0049176848098436,0.0066393648224826,0.000932172803803,0.0087298257365538,0.0114801769269752,0.0011863442014419,0.0013822017362137,1.1678294259415348e-19,0.010298307807048,0.0026531601260218,0.0027150080317722,7.414460866066099e-24,7.349844669611034e-19,0.0097144552822468,0.003674492964832,0.0059051580798391,9.964431462778398e-20,0.0054580216639443,0.0003698171447752,0.0083592172333543,1.6541112827575964e-18,0.001675832766567,0.006696413661966,0.0014701133520753,1.978666016788194e-18,0.0003397356510584,0.0045633842837515,3.033873133074189e-19,0.0,0.0055655613679453,0.0089085808395408,2.306167526159549e-18,0.0036014561806111,0.0100661703044761,0.001175678677411,0.0021701360424022,0.0105266575788931,0.0006240130685103,0.0014993324887765,0.007412864533724,0.0013174894064671,0.0002813544787912,0.0036893231468967,0.0020122684059283,0.0013486649122553,2.7057153019168098e-18,0.018197384468218,0.0014027772998683,0.0030480231590337,2.252802393696188e-18,0.0199965694781846,0.2481008180193647
LogisticRegression,SMOTEENN,0.02,0.8186024323251534,0.6131928143849769,0.8825645457235508,0.0298481135062454,0.1730281172684682,0.1650758852257791,0.0063804074219027,0.0960043904439595,0.1147745110899905,0.0199134978416144,0.0424006837628047,0.0618457426868474,0.1500583757985581,0.1091719141730902,0.01966328840904,0.0,0.1251841322474582,0.1040760356667895,0.0951952504813722,0.2919436306925,9.507356400058309e-20,0.0635824555430783,0.0066278547904846,0.0239445672101076,0.0269405501895795,0.0182542889562075,0.0946071786169194,1.4043998601160897e-19,7.666264967944319e-18,0.0052880668710611,9.31614757913691e-20,0.0458856374812893,0.0295257903601898,8.682412302449706e-20,8.467147161141277e-21,0.0130197115578331,0.0728606434408331,0.0076797639484932,0.0027183233484867,0.007513079240108,0.0435598663576062,0.006630736713294,2.438814250735746e-05,0.0023981894251527,3.884521355539028e-19,0.037269749435215,0.0097232329350749,0.0014783315872526,2.1416055765153004e-21,7.774758897695297e-19,0.0043385428263762,0.005667408440389,0.0007800885418384,2.6059160750782576e-19,0.0095701098977113,0.0136824746150602,0.0245034420943827,1.1849883741472937e-18,0.0054701459216583,0.0031269280541171,0.0061843465986473,3.415805691411437e-18,0.000286751794205,0.0085203639557039,3.8802413121376033e-19,0.0,0.0051101269714534,0.0186775921042865,3.758760432067912e-18,0.0105239137252775,0.0405150712596007,0.0058530427760365,0.0049927081690079,0.0095877105873626,0.0181754294623501,0.0006313372343062,0.0056281618895417,0.001177565101281,0.0003881260540888,0.0110469689689032,0.0016940347019303,0.0087206489345227,2.2983286586061906e-18,0.0205782100240079,0.0003421610821834,0.0017480998522258,2.2149249596935755e-18,0.0491643446219721,0.3593162365332938
